,Main_sector,new_permalink,company_permalink,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd,permalink,name,homepage_url,category_list,status,country_code,state_code,region,city,founded_at,Primary_sector,total_count,total_amount_invested
5623,Others,/organization/ sensicast-systems,/ORGANIZATION/SENSICAST-SYSTEMS,/funding-round/c49645ae1b0d789271f3edf1a7b99a3e,venture,B,26-09-2005,13000000.00,/Organization/Sensicast-Systems,Sensicast Systems,http://www.sensicast.com,Enterprise Software,operating,USA,MA,Boston,Needham,1/1/2002,Enterprise Software,2400,21534280296
5624,Others,/organization/ kidaptive,/organization/kidaptive,/funding-round/c86fa48f5107c611f72d619e97e1fe03,venture,B,14-11-2013,10100000.00,/Organization/Kidaptive,Kidaptive,http://www.kidaptive.com,EdTech|Education,operating,USA,CA,SF Bay Area,Palo Alto,1/1/2012,EdTech,2400,21534280296
5625,Others,/organization/ flashnotes,/ORGANIZATION/FLASHNOTES,/funding-round/9db85d1691fad8cd22ca4da5083fb5d4,venture,B,20-03-2015,7320012.00,/Organization/Flashnotes,Luvo (formerly Flashnotes),http://www.luvolearn.com,Education,operating,USA,MA,Boston,Boston,1/1/2009,Education,2400,21534280296
5626,Others,/organization/ convoke-systems,/organization/convoke-systems,/funding-round/63fb8b48be914bde7e2375eef6fd18ba,venture,B,26-07-2010,5500000.00,/Organization/Convoke-Systems,Convoke Systems,http://www.convokesystems.com,Software,operating,USA,CA,SF Bay Area,San Francisco,1/1/2006,Software,2400,21534280296
5627,Others,/organization/ convoq-inc,/ORGANIZATION/CONVOQ-INC,/funding-round/eedc37b0bf7c59f233a1e19f6d63b4f4,venture,B,7/11/2003,10000000.00,/Organization/Convoq-Inc,Convoq Inc.,NA,Software,operating,USA,MA,Boston,Lexington,NA,Software,2400,21534280296
5628,Others,/organization/ invincea,/organization/invincea,/funding-round/c779574d1ca36e9c30f543d4c429cd43,venture,B,3/12/2012,14100000.00,/Organization/Invincea,Invincea,http://www.invincea.com,Software,operating,USA,VA,"Washington, D.C.",Fairfax,1/1/2009,Software,2400,21534280296
5629,Others,/organization/ invision,/ORGANIZATION/INVISION,/funding-round/b1a20152d58742ddf658d049dd9d3328,venture,NA,2/3/2011,8500000.00,/Organization/Invision,INVISION,http://www.invisioninc.com,Software,operating,USA,NY,New York City,New York,1/1/1993,Software,2400,21534280296
5630,Others,/organization/ icelerate,/organization/icelerate,/funding-round/e049ccbcf4a90ae0ed0e42bb543c2595,venture,B,22-05-2001,11080000.00,/Organization/Icelerate,iCelerate,NA,Services,closed,USA,CA,SF Bay Area,San Jose,NA,Services,2400,21534280296
5631,Others,/organization/ akiban,/ORGANIZATION/AKIBAN,/funding-round/6a3e8465e9a8c93422a2d3db9a4714a1,venture,NA,20-07-2009,6528156.00,/Organization/Akiban,Akiban Technologies,http://www.akiban.com,Enterprise Software,operating,USA,MA,Boston,Boston,1/1/2009,Enterprise Software,2400,21534280296
5632,Others,/organization/ qsecure,/ORGANIZATION/QSECURE,/funding-round/3e4c85b3cc3f24420d28504891394a8a,venture,B,15-11-2006,10000000.00,/Organization/Qsecure,QSecure,http://www.qsecure.com,Security,closed,USA,CA,SF Bay Area,Los Altos,1/1/2003,Security,2400,21534280296
5633,Others,/organization/ rhythm-networks,/ORGANIZATION/RHYTHM-NETWORKS,/funding-round/a40832d78793548039ffb870da7a1292,venture,A,5/8/2005,7850000.00,/Organization/Rhythm-Networks,Rhythm Networks,http://www.rhythmnetworks.com/,Services|Telecommunications,closed,USA,CA,SF Bay Area,Mountain View,NA,Services,2400,21534280296
5634,Others,/organization/ engim,/ORGANIZATION/ENGIM,/funding-round/cf05fa1293c266b1563bf3581c106853,venture,A,1/1/2001,12920000.00,/Organization/Engim,Engim,http://www.engim.com/,Technology,operating,USA,MA,Boston,Acton,NA,Technology,2400,21534280296
5635,Others,/organization/ biddingforgood,/ORGANIZATION/BIDDINGFORGOOD,/funding-round/7a359f5ddb4b2b1ac5b8bb083288aac6,venture,NA,30-11-2005,10000000.00,/Organization/Biddingforgood,BiddingForGood,http://www.biddingforgood.com,E-Commerce|Shopping,operating,USA,MA,Boston,Cambridge,1/1/2003,E-Commerce,2400,21534280296
5636,Others,/organization/ coradiant,/organization/coradiant,/funding-round/34488457000dfe363add881519c0fb29,venture,D,22-08-2005,12700000.00,/Organization/Coradiant,Coradiant,http://www.coradiant.com,SaaS|Software,acquired,USA,MA,Boston,Lexington,1/1/2000,SaaS,2400,21534280296
5637,Others,/organization/ communicado,/ORGANIZATION/COMMUNICADO,/funding-round/b46a55c20c8d85505480b254d3eb637f,venture,B,13-08-2007,11600000.00,/Organization/Communicado,Communicado,http://www.communicado-inc.com,Software,closed,USA,CA,"Orange County, California",Santa Ana,NA,Software,2400,21534280296
5638,Others,/organization/ bungee-labs,/ORGANIZATION/BUNGEE-LABS,/funding-round/f0ec3b9b2356f478152206393ad84eeb,venture,B,21-11-2006,7100000.00,/Organization/Bungee-Labs,Bungee Labs,http://www.bungeelabs.com,Software,operating,USA,UT,Salt Lake City,Orem,1/1/2002,Software,2400,21534280296
5639,Others,/organization/ spigit,/ORGANIZATION/SPIGIT,/funding-round/9334449433e55623d40e50f3b303b0c4,venture,NA,27-10-2015,13000000.00,/Organization/Spigit,Spigit,https://www.spigit.com/,Software,operating,USA,CA,SF Bay Area,San Francisco,1/6/2006,Software,2400,21534280296
5640,Others,/organization/ isilon,/ORGANIZATION/ISILON,/funding-round/19c71408302b309999c4ff3dfa3fd889,venture,A,14-04-2001,8400000.00,/Organization/Isilon,Isilon Systems,http://www.isilon.com,Web Hosting,acquired,USA,WA,Seattle,Seattle,1/1/2001,Web Hosting,2400,21534280296
5641,Others,/organization/ ginger-software,/organization/ginger-software,/funding-round/cd011c7f4a91557ce7fcbfbc16bf5020,venture,NA,22-08-2012,5400000.00,/Organization/Ginger-Software,Ginger Software,http://www.gingersoftware.com,Software,operating,USA,MA,Boston,Lexington,1/1/2007,Software,2400,21534280296
5642,Others,/organization/ monetate,/organization/monetate,/funding-round/f4ee38b720cab56f17ea0d98caca7ca4,venture,C,5/12/2013,8000000.00,/Organization/Monetate,Monetate,http://www.monetate.com,Enterprise Software|Testing,operating,USA,PA,Philadelphia,Philadelphia,1/3/2008,Enterprise Software,2400,21534280296
5643,Others,/organization/ aryaka-networks,/ORGANIZATION/ARYAKA-NETWORKS,/funding-round/87178cff8287ffb12f94cdcd1591101a,venture,C,3/6/2014,10000000.00,/Organization/Aryaka-Networks,Aryaka Networks,http://www.aryaka.com,Enterprise Software|SaaS,operating,USA,CA,SF Bay Area,Milpitas,1/11/2008,Enterprise Software,2400,21534280296
5644,Others,/organization/ wanova,/ORGANIZATION/WANOVA,/funding-round/2834965491d7c632c551ebdf30917ba8,venture,B,23-08-2011,10000000.00,/Organization/Wanova,Wanova,http://www.wanova.com,Enterprise Software,acquired,USA,CA,SF Bay Area,Campbell,NA,Enterprise Software,2400,21534280296
5645,Others,/organization/ sequence-design,/ORGANIZATION/SEQUENCE-DESIGN,/funding-round/e52ab10609cfa8da0b1779e082f587c8,venture,NA,13-12-2005,5300000.00,/Organization/Sequence-Design,Sequence Design,http://www.sequencedesign.com,Software,acquired,USA,CA,SF Bay Area,Santa Clara,1/1/1995,Software,2400,21534280296
5646,Others,/organization/ coreos,/ORGANIZATION/COREOS,/funding-round/7a0cfb4090293db0a13b958abef67f30,venture,A,6/4/2015,12000000.00,/Organization/Coreos,CoreOS,http://coreos.com,Linux|Security|Software|Web Hosting,operating,USA,CA,SF Bay Area,San Francisco,1/1/2013,Linux,2400,21534280296
5647,Others,/organization/ learningguide-solutions,/ORGANIZATION/LEARNINGGUIDE-SOLUTIONS,/funding-round/1c1946f9da316028c33ef0fccefc7d56,venture,NA,17-03-2011,6000000.00,/Organization/Learningguide-Solutions,Ontuitive,http://www.ontuitive.com,Software,operating,USA,DC,"Washington, D.C.",Washington,1/1/2001,Software,2400,21534280296
5648,Others,/organization/ blazent,/ORGANIZATION/BLAZENT,/funding-round/169c34bfadfcfbc2608ce7f1b334249c,venture,NA,10/6/2010,10000000.00,/Organization/Blazent,Blazent,http://www.blazent.com,Enterprise Software,operating,USA,CA,SF Bay Area,San Mateo,1/9/2000,Enterprise Software,2400,21534280296
5649,Others,/organization/ luvocracy,/ORGANIZATION/LUVOCRACY,/funding-round/10355876e1996e2d44474893f8121237,venture,A,16-05-2013,11000000.00,/Organization/Luvocracy,Luvocracy,http://www.luvocracy.com,E-Commerce,acquired,USA,CA,SF Bay Area,San Francisco,1/1/2011,E-Commerce,2400,21534280296
5650,Others,/organization/ greenbytes,/ORGANIZATION/GREENBYTES,/funding-round/2cd166b8b0d406920d8a02b74ae5d720,venture,B,29-05-2012,12000000.00,/Organization/Greenbytes,GreenBytes,http://www.getgreenbytes.com,Enterprise Software,acquired,USA,RI,Providence,Providence,1/1/2007,Enterprise Software,2400,21534280296
5651,Others,/organization/ g2-crowd,/organization/g2-crowd,/funding-round/065f45b158c0c41207d505afa4ac852d,venture,A,29-07-2015,7000000.00,/Organization/G2-Crowd,G2 Crowd,http://www.g2crowd.com,Enterprise Software|Internet|Reviews and Recommendations,operating,USA,IL,Chicago,Highland Park,1/5/2012,Enterprise Software,2400,21534280296
5652,Others,/organization/ coriolis-networks,/ORGANIZATION/CORIOLIS-NETWORKS,/funding-round/7ae299a39582c589aa1cb1b14144bcd7,venture,D,23-01-2004,9300000.00,/Organization/Coriolis-Networks,Coriolis Networks,http://www.coriolisnetworks.com,Networking|Network Security|Optical Communications,closed,USA,MA,Boston,Boxborough,1/1/1999,Networking,2400,21534280296
5653,Others,/organization/ imageshack,/organization/imageshack,/funding-round/62a9fa1bedb115ccc549ae4fde52673d,venture,A,1/5/2007,10000000.00,/Organization/Imageshack,ImageShack,https://imageshack.com/,Web Hosting,operating,USA,CA,SF Bay Area,Los Gatos,1/11/2003,Web Hosting,2400,21534280296
5654,Others,/organization/ lecorpio,/organization/lecorpio,/funding-round/d92bf34278b9c87885cacb0f1b2fe299,venture,B,1/5/2014,10000000.00,/Organization/Lecorpio,Lecorpio,http://lecorpio.com,Software,operating,USA,CA,SF Bay Area,Fremont,1/1/2006,Software,2400,21534280296
5655,Others,/organization/ imageware-systems,/ORGANIZATION/IMAGEWARE-SYSTEMS,/funding-round/ad4ba4007c395c908bda788d58f383e7,venture,A,21-12-2011,10000000.00,/Organization/Imageware-Systems,ImageWare Systems,http://www.iwsinc.com,Software,ipo,USA,CA,San Diego,San Diego,NA,Software,2400,21534280296
5656,Others,/organization/ centrepath,/ORGANIZATION/CENTREPATH,/funding-round/9f9b79ac06db6a72a25bf943d33330a2,venture,C,24-04-2006,10050000.00,/Organization/Centrepath,CentrePath,http://www.centrepath.com,Software,acquired,USA,MA,Boston,Waltham,1/1/2000,Software,2400,21534280296
5657,Others,/organization/ pixel-magic-imaging,/ORGANIZATION/PIXEL-MAGIC-IMAGING,/funding-round/41bfda595a43f4f9abbceeffc83be030,venture,B,5/3/2001,10500000.00,/Organization/Pixel-Magic-Imaging,Pixel Magic Imaging,http://www.pixelmagic.com/,Technology,operating,USA,TX,Austin,San Marcos,NA,Technology,2400,21534280296
5658,Others,/organization/ serus,/organization/serus,/funding-round/a98677c158d178fcd6c2f76ca9896981,venture,C,11/7/2007,8000000.00,/Organization/Serus,Serus,http://www.serus.com,Enterprise Software,acquired,USA,CA,SF Bay Area,Sunnyvale,1/1/2000,Enterprise Software,2400,21534280296
5659,Others,/organization/ serus,/ORGANIZATION/SERUS,/funding-round/b9af490a00c01da6e7c05b7e0123cc1d,venture,NA,1/1/2008,5800000.00,/Organization/Serus,Serus,http://www.serus.com,Enterprise Software,acquired,USA,CA,SF Bay Area,Sunnyvale,1/1/2000,Enterprise Software,2400,21534280296
5660,Others,/organization/ itis-holdings,/organization/itis-holdings,/funding-round/0c2ce14262fbe911c4b944c62ccee353,venture,A,2/9/1999,5708053.00,/Organization/Itis-Holdings,ITIS Holdings,http://www.itisholdings.com,Software,acquired,USA,CT,Hartford,Cheshire,1/1/1997,Software,2400,21534280296
5661,Others,/organization/ ciphermax,/organization/ciphermax,/funding-round/ce35ec44b1367810e8a7a881cf68c23c,venture,NA,1/1/2003,11000000.00,/Organization/Ciphermax,CipherMax,http://www.CipherMaxInc.com,Security,closed,USA,CA,SF Bay Area,San Jose,1/1/2000,Security,2400,21534280296
5662,Others,/organization/ itm-software,/organization/itm-software,/funding-round/45d14943222724fb2eef8af27189df64,venture,NA,1/1/2005,6000000.00,/Organization/Itm-Software,ITM Software,http://itm-software.com,Software,acquired,USA,CA,SF Bay Area,Santa Clara,1/1/2001,Software,2400,21534280296
5663,Others,/organization/ diligent-technologies,/ORGANIZATION/DILIGENT-TECHNOLOGIES,/funding-round/d589730098e13a710e9c0dfdf6fa7f75,venture,D,21-08-2007,10500000.00,/Organization/Diligent-Technologies,Diligent Technologies,http://www.diligent.com,Security,acquired,USA,MA,Boston,Framingham,1/1/2002,Security,2400,21534280296
5664,Others,/organization/ aveksa,/ORGANIZATION/AVEKSA,/funding-round/58d474411b94e076fefa57d5fe6d9b5d,venture,B,23-01-2008,12000000.00,/Organization/Aveksa,Aveksa,http://www.aveksa.com,Enterprise Software,acquired,USA,MA,Boston,Waltham,1/1/2004,Enterprise Software,2400,21534280296
5665,Others,/organization/ aveksa,/organization/aveksa,/funding-round/9e11f4e2b1bf4517ff08d0d6ef4d4f3a,venture,C,25-02-2009,10000000.00,/Organization/Aveksa,Aveksa,http://www.aveksa.com,Enterprise Software,acquired,USA,MA,Boston,Waltham,1/1/2004,Enterprise Software,2400,21534280296
5666,Others,/organization/ topio,/organization/topio,/funding-round/7876ae5733fd8bb5d39116cab82584aa,venture,D,30-06-2006,8000000.00,/Organization/Topio,Topio,http://www.topio.com,Enterprise Software,acquired,USA,CA,SF Bay Area,Santa Clara,NA,Enterprise Software,2400,21534280296
5667,Others,/organization/ enviance,/ORGANIZATION/ENVIANCE,/funding-round/207b25a7b6ed3c9b02d37fd88928c525,venture,A,13-01-2004,10000000.00,/Organization/Enviance,Enviance,http://www.enviance.com/index.aspx,Software,acquired,USA,CA,San Diego,Carlsbad,1/1/1999,Software,2400,21534280296
5668,Others,/organization/ knowledge-delivery-systems,/ORGANIZATION/KNOWLEDGE-DELIVERY-SYSTEMS,/funding-round/4cb70fdc1525bf1ce29a98862336388f,venture,NA,7/3/2014,9835156.00,/Organization/Knowledge-Delivery-Systems,Knowledge Delivery Systems,http://kdsi.org,EdTech|Education,operating,USA,NY,New York City,New York,8/9/2010,EdTech,2400,21534280296
5669,Others,/organization/ ceon,/ORGANIZATION/CEON,/funding-round/649996dbcc88a4d6c56f3e89dfd76a4f,venture,NA,1/9/2005,5040000.00,/Organization/Ceon,Ceon,http://www.ceon.com,Software,acquired,USA,CA,SF Bay Area,Redwood City,1/1/1982,Software,2400,21534280296
5670,Others,/organization/ topschool,/organization/topschool,/funding-round/99245cacccb2766fd64663721fa4b98a,venture,B,10/3/2009,7000000.00,/Organization/Topschool,TopSchool,http://www.topschoolinc.com,Education,operating,USA,CO,Denver,Denver,1/5/2008,Education,2400,21534280296
5671,Others,/organization/ inmage-systems,/ORGANIZATION/INMAGE-SYSTEMS,/funding-round/8d434e45d44de3b2893d4373bcf5f89c,venture,D,22-07-2013,7483786.00,/Organization/Inmage-Systems,InMage Systems,http://www.inmage.com,Enterprise Software|Software,acquired,USA,CA,SF Bay Area,San Jose,1/1/2001,Enterprise Software,2400,21534280296
5672,Others,/organization/ knowledge-factor,/ORGANIZATION/KNOWLEDGE-FACTOR,/funding-round/e54b5e5b9adf4817312b14ba2b18913d,venture,NA,18-06-2012,5000001.00,/Organization/Knowledge-Factor,Knowledge Factor,http://knowledgefactor.com,Software,operating,USA,CO,Denver,Boulder,1/1/2000,Software,2400,21534280296
5673,Others,/organization/ confident-technologies,/organization/confident-technologies,/funding-round/08822860f4a47d1a5fcfd4d9fbf9a35e,venture,B,5/8/2014,5590000.00,/Organization/Confident-Technologies,Confident Technologies,http://www.confidenttechnologies.com,Enterprise Software|Security|SMS,operating,USA,CA,San Diego,Solana Beach,1/1/1998,Enterprise Software,2400,21534280296
5674,Others,/organization/ levanta,/organization/levanta,/funding-round/d3d4f514a2ba807b463c9b7d417c0a86,venture,NA,23-09-2007,8000000.00,/Organization/Levanta,Levanta,http://www.levanta.com,Software,closed,USA,CA,SF Bay Area,San Mateo,1/1/1998,Software,2400,21534280296
5675,Others,/organization/ astrum-software,/ORGANIZATION/ASTRUM-SOFTWARE,/funding-round/7fa420589bf610670700102c5d82e4d9,venture,A,5/3/2001,5300000.00,/Organization/Astrum-Software,Astrum Software,NA,Enterprises|Enterprise Software|Software,acquired,USA,MA,Boston,Boston,1/1/1997,Enterprises,2400,21534280296
5676,Others,/organization/ torrent-technologies,/organization/torrent-technologies,/funding-round/6bd490a03bf4c664fa2d941a3fd952b7,venture,NA,21-10-2010,7500000.00,/Organization/Torrent-Technologies,Torrent Technologies,http://www.torrentcorp.com,Enterprise Software,operating,USA,WA,Seattle,Seattle,NA,Enterprise Software,2400,21534280296
5677,Others,/organization/ mouth-foods,/organization/mouth-foods,/funding-round/98824316533f20578e95fa9a3e0a1f70,venture,A,20-10-2015,5500000.00,/Organization/Mouth-Foods,Mouth Foods,http://mouth.com,E-Commerce|Internet|Specialty Foods,operating,USA,NY,New York City,Brooklyn,1/1/2010,E-Commerce,2400,21534280296
5678,Others,/organization/ calabrio,/ORGANIZATION/CALABRIO,/funding-round/dfe97374628d664fe9b37b223a700378,venture,B,27-11-2007,8000000.00,/Organization/Calabrio,Calabrio,http://www.calabrio.com,Software,operating,USA,MN,Minneapolis,Minneapolis,1/1/1995,Software,2400,21534280296
5679,Others,/organization/ unidesk,/ORGANIZATION/UNIDESK,/funding-round/866e875aec33c717a800f9baec13b3a8,venture,B,21-01-2010,12050001.00,/Organization/Unidesk,Unidesk,http://www.unidesk.com,Software,operating,USA,MA,Boston,Marlborough,1/12/2007,Software,2400,21534280296
5680,Others,/organization/ movaris,/ORGANIZATION/MOVARIS,/funding-round/9848933301948f84fb8f97a19796647f,venture,C,15-08-2006,6000000.00,/Organization/Movaris,Movaris,http://www.movaris.com/,Software,acquired,USA,CA,SF Bay Area,San Jose,1/1/1998,Software,2400,21534280296
5681,Others,/organization/ shareable-ink,/organization/shareable-ink,/funding-round/dc2da7f83afe5a63fd7eecc65b560f03,venture,C,3/12/2013,10700000.00,/Organization/Shareable-Ink,Shareable Ink,http://www.shareableink.com,Enterprise Software,operating,USA,TN,Nashville,Nashville,1/1/2009,Enterprise Software,2400,21534280296
5682,Others,/organization/ alterpoint,/organization/alterpoint,/funding-round/c1d17e2f8c97132b6df3e7d44817653d,venture,C,8/11/2006,7500000.00,/Organization/Alterpoint,AlterPoint,http://www.alterpoint.com,Software,acquired,USA,TX,Austin,Austin,1/1/2001,Software,2400,21534280296
5683,Others,/organization/ forescout,/ORGANIZATION/FORESCOUT,/funding-round/c4efbc30a5c1783a394ff70538a9a4e1,venture,D,6/4/2007,11250000.00,/Organization/Forescout,"ForeScout Technologies, Inc.",http://www.forescout.com,Network Security,operating,USA,CA,SF Bay Area,Campbell,1/1/2000,Network Security,2400,21534280296
